fid,srtm_36_04,X,Y
"16392",1013.0000000000,-2.3595833333,42.3170833330
"16393",1030.0000000000,-2.3587500000,42.3170833330
"16394",1042.0000000000,-2.3579166667,42.3170833330
"16395",1045.0000000000,-2.3570833333,42.3170833330
"16396",1042.0000000000,-2.3562500000,42.3170833330
"16397",1036.0000000000,-2.3554166667,42.3170833330
"16398",1021.0000000000,-2.3545833333,42.3170833330
"16399",1000.0000000000,-2.3537500000,42.3170833330
"16400",979.0000000000,-2.3529166667,42.3170833330
"16401",958.0000000000,-2.3520833333,42.3170833330
"16402",943.0000000000,-2.3512500000,42.3170833330
"16403",943.0000000000,-2.3504166667,42.3170833330
"16404",944.0000000000,-2.3495833333,42.3170833330
"16405",944.0000000000,-2.3487500000,42.3170833330
"16406",939.0000000000,-2.3479166667,42.3170833330
"16407",930.0000000000,-2.3470833333,42.3170833330
"16408",917.0000000000,-2.3462500000,42.3170833330
"16409",901.0000000000,-2.3454166667,42.3170833330
"16410",860.0000000000,-2.3445833333,42.3170833330
"16411",823.0000000000,-2.3437500000,42.3170833330
"16412",802.0000000000,-2.3429166667,42.3170833330
"16413",795.0000000000,-2.3420833333,42.3170833330
"16414",781.0000000000,-2.3412500000,42.3170833330
"16415",807.0000000000,-2.3404166667,42.3162500000
"16416",825.0000000000,-2.3395833333,42.3162500000
"16417",837.0000000000,-2.3387500000,42.3162500000
"16418",853.0000000000,-2.3379166667,42.3162500000
"16419",872.0000000000,-2.3370833333,42.3162500000
"16420",902.0000000000,-2.3362500000,42.3162500000
"16421",923.0000000000,-2.3354166667,42.3162500000
"16422",924.0000000000,-2.3345833333,42.3162500000
"16423",912.0000000000,-2.3337500000,42.3162500000
"16424",893.0000000000,-2.3329166667,42.3162500000
"16425",869.0000000000,-2.3320833333,42.3162500000
"16426",853.0000000000,-2.3312500000,42.3162500000
"16427",841.0000000000,-2.3304166667,42.3162500000
"16428",833.0000000000,-2.3295833333,42.3162500000
"16429",822.0000000000,-2.3287500000,42.3162500000
"16430",802.0000000000,-2.3279166667,42.3162500000
"16431",782.0000000000,-2.3270833333,42.3162500000
"16432",773.0000000000,-2.3262500000,42.3162500000
"16433",761.0000000000,-2.3254166667,42.3162500000
"16434",747.0000000000,-2.3245833333,42.3162500000
"16435",746.0000000000,-2.3237500000,42.3162500000
"16436",751.0000000000,-2.3229166667,42.3162500000
"16437",738.0000000000,-2.3220833333,42.3162500000
"16438",725.0000000000,-2.3212500000,42.3162500000
"16439",712.0000000000,-2.3204166667,42.3162500000
"16440",702.0000000000,-2.3195833333,42.3162500000
"16441",692.0000000000,-2.3187500000,42.3162500000
"16442",685.0000000000,-2.3179166667,42.3162500000
"16443",681.0000000000,-2.3170833333,42.3162500000
"16444",673.0000000000,-2.3162500000,42.3162500000
"16445",671.0000000000,-2.3154166667,42.3162500000
"16446",667.0000000000,-2.3145833333,42.3162500000
"16447",663.0000000000,-2.3137500000,42.3162500000
"16448",663.0000000000,-2.3129166667,42.3162500000
"16449",660.0000000000,-2.3120833333,42.3162500000
"16450",661.0000000000,-2.3112500000,42.3162500000
"16451",660.0000000000,-2.3104166667,42.3162500000
"16452",658.0000000000,-2.3095833333,42.3162500000
"16453",656.0000000000,-2.3087500000,42.3162500000
"16454",661.0000000000,-2.3079166667,42.3162500000
"16455",665.0000000000,-2.3070833333,42.3162500000
"16456",666.0000000000,-2.3062500000,42.3162500000
"16457",672.0000000000,-2.3054166667,42.3162500000
"16458",681.0000000000,-2.3045833333,42.3162500000
"16459",686.0000000000,-2.3037500000,42.3162500000
"16460",682.0000000000,-2.3029166667,42.3162500000
"16461",676.0000000000,-2.3020833333,42.3162500000
"16462",676.0000000000,-2.3012500000,42.3162500000
"16463",681.0000000000,-2.3004166667,42.3162500000
"16464",667.0000000000,-2.2995833333,42.3162500000
"16465",671.0000000000,-2.2987500000,42.3162500000
"16466",689.0000000000,-2.2979166667,42.3162500000
"16467",687.0000000000,-2.2970833333,42.3162500000
"16468",667.0000000000,-2.2962500000,42.3162500000
"16469",649.0000000000,-2.2954166667,42.3162500000
"16470",635.0000000000,-2.2945833333,42.3162500000
"16471",619.0000000000,-2.2937500000,42.3162500000
"16472",604.0000000000,-2.2929166667,42.3162500000
"16473",592.0000000000,-2.2920833333,42.3162500000
"16474",589.0000000000,-2.2912500000,42.3162500000
"16475",588.0000000000,-2.2904166667,42.3162500000
"16476",592.0000000000,-2.2895833333,42.3162500000
"16477",588.0000000000,-2.2887500000,42.3162500000
"16478",574.0000000000,-2.2879166667,42.3162500000
"16479",569.0000000000,-2.2870833333,42.3162500000
"16480",570.0000000000,-2.2862500000,42.3162500000
"16481",576.0000000000,-2.2854166667,42.3162500000
"16482",586.0000000000,-2.2845833333,42.3162500000
"16483",602.0000000000,-2.2837500000,42.3162500000
"16484",615.0000000000,-2.2829166667,42.3162500000
"16485",621.0000000000,-2.2820833333,42.3162500000
"16486",622.0000000000,-2.2812500000,42.3162500000
"16487",623.0000000000,-2.2804166667,42.3162500000
"16488",628.0000000000,-2.2795833333,42.3162500000
"16489",626.0000000000,-2.2787500000,42.3162500000
"16490",622.0000000000,-2.2779166667,42.3162500000
"16491",619.0000000000,-2.2770833333,42.3162500000
"16492",618.0000000000,-2.2762500000,42.3162500000
"16493",622.0000000000,-2.2754166667,42.3162500000
"16494",628.0000000000,-2.2745833333,42.3162500000
"16495",636.0000000000,-2.2737500000,42.3162500000
"16496",644.0000000000,-2.2729166667,42.3162500000
"16497",651.0000000000,-2.2720833333,42.3162500000
"16498",666.0000000000,-2.2712500000,42.3162500000
"16499",683.0000000000,-2.2704166667,42.3162500000
"16500",686.0000000000,-2.2695833333,42.3162500000
"16501",690.0000000000,-2.2687500000,42.3162500000
"16502",702.0000000000,-2.2679166667,42.3162500000
"16503",714.0000000000,-2.2670833333,42.3162500000
"16504",725.0000000000,-2.2662500000,42.3162500000
"16505",724.0000000000,-2.2654166667,42.3162500000
"16506",714.0000000000,-2.2645833333,42.3162500000
"16507",705.0000000000,-2.2637500000,42.3162500000
"16508",693.0000000000,-2.2629166667,42.3162500000
"16509",684.0000000000,-2.2620833333,42.3162500000
"16510",676.0000000000,-2.2612500000,42.3162500000
"16511",671.0000000000,-2.2604166667,42.3162500000
"16512",666.0000000000,-2.2595833333,42.3162500000
"16513",662.0000000000,-2.2587500000,42.3162500000
"16514",668.0000000000,-2.2579166667,42.3162500000
"16515",670.0000000000,-2.2570833333,42.3162500000
"16516",671.0000000000,-2.2562500000,42.3162500000
"16517",674.0000000000,-2.2554166667,42.3162500000
"16518",678.0000000000,-2.2545833333,42.3162500000
"16519",683.0000000000,-2.2537500000,42.3162500000
"16520",685.0000000000,-2.2529166667,42.3162500000
"16521",689.0000000000,-2.2520833333,42.3162500000
"16522",694.0000000000,-2.2512500000,42.3162500000
"16523",700.0000000000,-2.2504166667,42.3162500000
"16524",705.0000000000,-2.2495833333,42.3162500000
"16525",708.0000000000,-2.2487500000,42.3162500000
"16526",720.0000000000,-2.2479166667,42.3162500000
"16527",733.0000000000,-2.2470833333,42.3162500000
"16528",733.0000000000,-2.2462500000,42.3162500000
"16529",724.0000000000,-2.2454166667,42.3162500000
"16530",707.0000000000,-2.2445833333,42.3162500000
"16531",699.0000000000,-2.2437500000,42.3162500000
"16532",699.0000000000,-2.2429166667,42.3162500000
"16533",700.0000000000,-2.2420833333,42.3162500000
"16534",704.0000000000,-2.2412500000,42.3162500000
"16535",705.0000000000,-2.2404166667,42.3162500000
"16536",704.0000000000,-2.2395833333,42.3162500000
"16537",705.0000000000,-2.2387500000,42.3162500000
"16538",707.0000000000,-2.2379166667,42.3162500000
"16539",709.0000000000,-2.2370833333,42.3162500000
"16540",708.0000000000,-2.2362500000,42.3162500000
"16541",710.0000000000,-2.2354166667,42.3162500000
"16542",726.0000000000,-2.2345833333,42.3162500000
"16543",736.0000000000,-2.2337500000,42.3162500000
"16544",735.0000000000,-2.2329166667,42.3162500000
"16545",720.0000000000,-2.2320833333,42.3162500000
"16546",707.0000000000,-2.2312500000,42.3162500000
"16547",701.0000000000,-2.2304166667,42.3162500000
"16548",705.0000000000,-2.2295833333,42.3162500000
"16549",705.0000000000,-2.2287500000,42.3162500000
"16550",702.0000000000,-2.2279166667,42.3162500000
"16551",690.0000000000,-2.2270833333,42.3162500000
"16552",678.0000000000,-2.2262500000,42.3162500000
"16553",671.0000000000,-2.2254166667,42.3162500000
"16554",669.0000000000,-2.2245833333,42.3162500000
"16555",668.0000000000,-2.2237500000,42.3162500000
"16556",661.0000000000,-2.2229166667,42.3162500000
"16557",654.0000000000,-2.2220833333,42.3162500000
"16558",649.0000000000,-2.2212500000,42.3162500000
"16559",651.0000000000,-2.2204166667,42.3162500000
"16560",653.0000000000,-2.2195833333,42.3162500000
"16561",649.0000000000,-2.2187500000,42.3162500000
"16562",648.0000000000,-2.2179166667,42.3162500000
"16563",648.0000000000,-2.2170833333,42.3162500000
"16564",646.0000000000,-2.2162500000,42.3162500000
"16565",642.0000000000,-2.2154166667,42.3162500000
"16566",638.0000000000,-2.2145833333,42.3162500000
"16567",636.0000000000,-2.2137500000,42.3162500000
"16568",632.0000000000,-2.2129166667,42.3162500000
"16569",625.0000000000,-2.2120833333,42.3162500000
"16570",625.0000000000,-2.2112500000,42.3162500000
"16571",625.0000000000,-2.2104166667,42.3162500000
"16572",630.0000000000,-2.2095833333,42.3162500000
"16573",630.0000000000,-2.2087500000,42.3162500000
"16574",627.0000000000,-2.2079166667,42.3162500000
"16575",629.0000000000,-2.2070833333,42.3162500000
"16576",631.0000000000,-2.2062500000,42.3162500000
"16577",637.0000000000,-2.2054166667,42.3162500000
"16578",640.0000000000,-2.2045833333,42.3162500000
"16579",639.0000000000,-2.2037500000,42.3162500000
"16580",639.0000000000,-2.2029166667,42.3162500000
"16581",641.0000000000,-2.2020833333,42.3162500000
"16582",646.0000000000,-2.2012500000,42.3162500000
"16583",650.0000000000,-2.2004166667,42.3162500000
"16584",661.0000000000,-2.1995833333,42.3162500000
"16585",667.0000000000,-2.1987500000,42.3162500000
"16586",673.0000000000,-2.1979166667,42.3162500000
"16587",680.0000000000,-2.1970833333,42.3162500000
"16588",675.0000000000,-2.1962500000,42.3162500000
"16589",673.0000000000,-2.1954166667,42.3162500000
"16590",691.0000000000,-2.1945833333,42.3162500000
"16591",715.0000000000,-2.1937500000,42.3162500000
"16592",722.0000000000,-2.1929166667,42.3162500000
"16593",721.0000000000,-2.1920833333,42.3162500000
"16594",718.0000000000,-2.1912500000,42.3162500000
"16595",712.0000000000,-2.1904166667,42.3162500000
"16596",708.0000000000,-2.1895833333,42.3162500000
"16597",704.0000000000,-2.1887500000,42.3162500000
"16598",701.0000000000,-2.1879166667,42.3162500000
"16599",698.0000000000,-2.1870833333,42.3162500000
"16600",694.0000000000,-2.1862500000,42.3162500000
"16601",690.0000000000,-2.1854166667,42.3162500000
"16602",686.0000000000,-2.1845833333,42.3162500000
"16603",683.0000000000,-2.1837500000,42.3162500000
"16604",678.0000000000,-2.1829166667,42.3162500000
"16605",676.0000000000,-2.1820833333,42.3162500000
"16606",671.0000000000,-2.1812500000,42.3162500000
"16607",665.0000000000,-2.1804166667,42.3162500000
"16608",657.0000000000,-2.1795833333,42.3162500000
"16609",648.0000000000,-2.1787500000,42.3162500000
"16610",642.0000000000,-2.1779166667,42.3162500000
"16611",640.0000000000,-2.1770833333,42.3162500000
"16612",634.0000000000,-2.1762500000,42.3162500000
"16613",632.0000000000,-2.1754166667,42.3162500000
"16614",629.0000000000,-2.1745833333,42.3162500000
"16615",626.0000000000,-2.1737500000,42.3162500000
"16616",624.0000000000,-2.1729166667,42.3162500000
"16617",619.0000000000,-2.1720833333,42.3162500000
"16618",635.0000000000,-2.1712500000,42.3154166670
"16619",651.0000000000,-2.1704166667,42.3154166670
"16620",666.0000000000,-2.1695833333,42.3154166670
"16621",685.0000000000,-2.1687500000,42.3154166670
"16622",702.0000000000,-2.1679166667,42.3154166670
"16623",722.0000000000,-2.1670833333,42.3154166670
"16624",737.0000000000,-2.1662500000,42.3154166670
"16625",739.0000000000,-2.1654166667,42.3154166670
"16626",736.0000000000,-2.1645833333,42.3154166670
"16627",736.0000000000,-2.1637500000,42.3154166670
"16628",734.0000000000,-2.1629166667,42.3154166670
"16629",733.0000000000,-2.1620833333,42.3154166670
"16630",733.0000000000,-2.1612500000,42.3154166670
"16631",731.0000000000,-2.1604166667,42.3154166670
"16632",733.0000000000,-2.1595833333,42.3154166670
"16633",732.0000000000,-2.1587500000,42.3154166670
"16634",726.0000000000,-2.1579166667,42.3154166670
"16635",714.0000000000,-2.1570833333,42.3154166670
"16636",702.0000000000,-2.1562500000,42.3154166670
"16637",687.0000000000,-2.1554166667,42.3154166670
"16638",671.0000000000,-2.1545833333,42.3154166670
"16639",661.0000000000,-2.1537500000,42.3154166670
"16640",651.0000000000,-2.1529166667,42.3154166670
"16641",643.0000000000,-2.1520833333,42.3154166670
"16642",635.0000000000,-2.1512500000,42.3154166670
"16643",631.0000000000,-2.1504166667,42.3154166670
"16644",628.0000000000,-2.1495833333,42.3154166670
"16645",626.0000000000,-2.1487500000,42.3154166670
"16646",624.0000000000,-2.1479166667,42.3154166670
"16647",622.0000000000,-2.1470833333,42.3154166670
"16648",619.0000000000,-2.1462500000,42.3154166670
"16649",607.0000000000,-2.1454166667,42.3154166670
"16650",594.0000000000,-2.1445833333,42.3154166670
"16651",588.0000000000,-2.1437500000,42.3154166670
"16652",586.0000000000,-2.1429166667,42.3154166670
"16653",589.0000000000,-2.1420833333,42.3154166670
"16654",593.0000000000,-2.1412500000,42.3154166670
"16655",594.0000000000,-2.1404166667,42.3154166670
"16656",593.0000000000,-2.1395833333,42.3154166670
"16657",592.0000000000,-2.1387500000,42.3154166670
"16658",591.0000000000,-2.1379166667,42.3154166670
"16659",590.0000000000,-2.1370833333,42.3154166670
"16660",590.0000000000,-2.1362500000,42.3154166670
"16661",589.0000000000,-2.1354166667,42.3154166670
"16662",588.0000000000,-2.1345833333,42.3154166670
"16663",588.0000000000,-2.1337500000,42.3154166670
"16664",587.0000000000,-2.1329166667,42.3154166670
"16665",584.0000000000,-2.1320833333,42.3154166670
"16666",581.0000000000,-2.1312500000,42.3154166670
"16667",578.0000000000,-2.1304166667,42.3154166670
"16668",574.0000000000,-2.1295833333,42.3154166670
"16669",570.0000000000,-2.1287500000,42.3154166670
"16670",565.0000000000,-2.1279166667,42.3154166670
"16671",562.0000000000,-2.1270833333,42.3154166670
"16672",564.0000000000,-2.1262500000,42.3154166670
"16673",566.0000000000,-2.1254166667,42.3154166670
"16674",567.0000000000,-2.1245833333,42.3154166670
"16675",565.0000000000,-2.1237500000,42.3154166670
"16676",565.0000000000,-2.1229166667,42.3154166670
"16677",565.0000000000,-2.1220833333,42.3154166670
"16678",562.0000000000,-2.1212500000,42.3154166670
"16679",559.0000000000,-2.1204166667,42.3154166670
"16680",552.0000000000,-2.1195833333,42.3154166670
"16681",538.0000000000,-2.1187500000,42.3154166670
"16682",525.0000000000,-2.1179166667,42.3154166670
"16683",517.0000000000,-2.1170833333,42.3154166670
"16684",507.0000000000,-2.1162500000,42.3154166670
"16685",497.0000000000,-2.1154166667,42.3154166670
"16686",489.0000000000,-2.1145833333,42.3154166670
"16687",482.0000000000,-2.1137500000,42.3154166670
"16688",477.0000000000,-2.1129166667,42.3154166670
"16689",472.0000000000,-2.1120833333,42.3154166670
"16690",471.0000000000,-2.1112500000,42.3154166670
"16691",466.0000000000,-2.1104166667,42.3154166670
"16692",461.0000000000,-2.1095833333,42.3154166670
"16693",456.0000000000,-2.1087500000,42.3154166670
"16694",455.0000000000,-2.1079166667,42.3154166670
"16695",452.0000000000,-2.1070833333,42.3154166670
"16696",450.0000000000,-2.1062500000,42.3154166670
"16697",451.0000000000,-2.1054166667,42.3154166670
"16698",447.0000000000,-2.1045833333,42.3154166670
"16699",445.0000000000,-2.1037500000,42.3154166670
"16700",443.0000000000,-2.1029166667,42.3154166670
"16701",443.0000000000,-2.1020833333,42.3154166670
"16702",436.0000000000,-2.1012500000,42.3154166670
"16703",436.0000000000,-2.1004166667,42.3154166670
"16704",439.0000000000,-2.0995833333,42.3154166670
"16705",436.0000000000,-2.0987500000,42.3154166670
"16706",434.0000000000,-2.0979166667,42.3154166670
"16707",431.0000000000,-2.0970833333,42.3154166670
"16708",430.0000000000,-2.0962500000,42.3154166670
"16709",431.0000000000,-2.0954166667,42.3154166670
"16710",433.0000000000,-2.0945833333,42.3154166670
"16711",432.0000000000,-2.0937500000,42.3154166670
"16712",430.0000000000,-2.0929166667,42.3154166670
"16713",427.0000000000,-2.0920833333,42.3154166670
"16714",426.0000000000,-2.0912500000,42.3154166670
"16715",423.0000000000,-2.0904166667,42.3154166670
"16716",421.0000000000,-2.0895833333,42.3154166670
"16717",420.0000000000,-2.0887500000,42.3154166670
"16718",416.0000000000,-2.0879166667,42.3154166670
"16719",415.0000000000,-2.0870833333,42.3154166670
"16720",414.0000000000,-2.0862500000,42.3154166670
"16721",411.0000000000,-2.0854166667,42.3154166670
"16722",409.0000000000,-2.0845833333,42.3154166670
"16723",408.0000000000,-2.0837500000,42.3154166670
"16724",406.0000000000,-2.0829166667,42.3154166670
"16725",404.0000000000,-2.0820833333,42.3154166670
"16726",401.0000000000,-2.0812500000,42.3154166670
"16727",399.0000000000,-2.0804166667,42.3154166670
"16728",398.0000000000,-2.0795833333,42.3154166670
"16729",398.0000000000,-2.0787500000,42.3154166670
"16730",403.0000000000,-2.0779166667,42.3154166670
"16731",402.0000000000,-2.0770833333,42.3154166670
"16732",400.0000000000,-2.0762500000,42.3154166670
"16733",402.0000000000,-2.0754166667,42.3154166670
"16734",404.0000000000,-2.0745833333,42.3154166670
"16735",405.0000000000,-2.0737500000,42.3154166670
"16736",402.0000000000,-2.0729166667,42.3154166670
"16737",398.0000000000,-2.0720833333,42.3154166670
"16738",398.0000000000,-2.0712500000,42.3154166670
"16739",401.0000000000,-2.0704166667,42.3154166670
"16740",401.0000000000,-2.0695833333,42.3154166670
"16741",397.0000000000,-2.0687500000,42.3154166670
"16742",392.0000000000,-2.0679166667,42.3154166670
"16743",390.0000000000,-2.0670833333,42.3154166670
"16744",387.0000000000,-2.0662500000,42.3154166670
"16745",384.0000000000,-2.0654166667,42.3154166670
"16746",382.0000000000,-2.0645833333,42.3154166670
"16747",380.0000000000,-2.0637500000,42.3154166670
"16748",379.0000000000,-2.0629166667,42.3154166670
"16749",376.0000000000,-2.0620833333,42.3154166670
"16750",371.0000000000,-2.0612500000,42.3154166670
"16751",370.0000000000,-2.0604166667,42.3154166670
"16752",373.0000000000,-2.0595833333,42.3154166670
"16753",370.0000000000,-2.0587500000,42.3154166670
"16754",369.0000000000,-2.0579166667,42.3154166670
"16755",369.0000000000,-2.0570833333,42.3154166670
"16756",368.0000000000,-2.0562500000,42.3154166670
"16757",368.0000000000,-2.0554166667,42.3154166670
"16758",368.0000000000,-2.0545833333,42.3154166670
"16759",369.0000000000,-2.0537500000,42.3154166670
"16760",369.0000000000,-2.0529166667,42.3154166670
"16761",366.0000000000,-2.0520833333,42.3154166670
"16762",362.0000000000,-2.0512500000,42.3154166670
"16763",362.0000000000,-2.0504166667,42.3154166670
"16764",360.0000000000,-2.0495833333,42.3154166670
"16765",357.0000000000,-2.0487500000,42.3154166670
"16766",356.0000000000,-2.0479166667,42.3154166670
"16767",353.0000000000,-2.0470833333,42.3154166670
"16768",352.0000000000,-2.0462500000,42.3154166670
"16769",353.0000000000,-2.0454166667,42.3154166670
"16770",353.0000000000,-2.0445833333,42.3154166670
"16771",350.0000000000,-2.0437500000,42.3154166670
"16772",349.0000000000,-2.0429166667,42.3154166670
"16773",348.0000000000,-2.0420833333,42.3154166670
"16774",347.0000000000,-2.0412500000,42.3154166670
"16775",347.0000000000,-2.0404166667,42.3154166670
"16776",349.0000000000,-2.0395833333,42.3154166670
"16777",349.0000000000,-2.0387500000,42.3154166670
"16778",351.0000000000,-2.0379166667,42.3154166670
"16779",353.0000000000,-2.0370833333,42.3154166670
"16780",356.0000000000,-2.0362500000,42.3154166670
"16781",356.0000000000,-2.0354166667,42.3154166670
"16782",359.0000000000,-2.0345833333,42.3154166670
"16783",362.0000000000,-2.0337500000,42.3154166670
"16784",359.0000000000,-2.0329166667,42.3154166670
"16785",359.0000000000,-2.0320833333,42.3154166670
"16786",357.0000000000,-2.0312500000,42.3154166670
"16787",356.0000000000,-2.0304166667,42.3154166670
"16788",356.0000000000,-2.0295833333,42.3154166670
"16789",357.0000000000,-2.0287500000,42.3154166670
"16790",359.0000000000,-2.0279166667,42.3154166670
"16791",358.0000000000,-2.0270833333,42.3154166670
"16792",354.0000000000,-2.0262500000,42.3154166670
"16793",351.0000000000,-2.0254166667,42.3154166670
"16794",350.0000000000,-2.0245833333,42.3154166670
"16795",349.0000000000,-2.0237500000,42.3154166670
"16796",348.0000000000,-2.0229166667,42.3154166670
"16797",346.0000000000,-2.0220833333,42.3154166670
"16798",344.0000000000,-2.0212500000,42.3154166670
"16799",347.0000000000,-2.0204166667,42.3154166670
"16800",350.0000000000,-2.0195833333,42.3154166670
"16801",356.0000000000,-2.0187500000,42.3154166670
"16802",360.0000000000,-2.0179166667,42.3154166670
"16803",364.0000000000,-2.0170833333,42.3154166670
"16804",367.0000000000,-2.0162500000,42.3154166670
"16805",372.0000000000,-2.0154166667,42.3154166670
"16806",377.0000000000,-2.0145833333,42.3154166670
"16807",380.0000000000,-2.0137500000,42.3154166670
"16808",387.0000000000,-2.0129166667,42.3154166670
"16809",398.0000000000,-2.0120833333,42.3154166670
"16810",409.0000000000,-2.0112500000,42.3154166670
"16811",413.0000000000,-2.0104166667,42.3154166670
"16812",411.0000000000,-2.0095833333,42.3154166670
"16813",408.0000000000,-2.0087500000,42.3154166670
"16814",405.0000000000,-2.0079166667,42.3154166670
"16815",402.0000000000,-2.0070833333,42.3154166670
"16816",399.0000000000,-2.0062500000,42.3154166670
"16817",396.0000000000,-2.0054166667,42.3154166670
"16818",390.0000000000,-2.0045833333,42.3154166670
"16819",387.0000000000,-2.0037500000,42.3154166670
"16820",385.0000000000,-2.0029166667,42.3154166670
"16821",388.0000000000,-2.0020833333,42.3145833330
"16822",384.0000000000,-2.0012500000,42.3145833330
"16823",382.0000000000,-2.0004166667,42.3145833330
"16824",381.0000000000,-1.9995833333,42.3145833330
"16825",379.0000000000,-1.9987500000,42.3145833330
"16826",377.0000000000,-1.9979166667,42.3145833330
"16827",378.0000000000,-1.9970833333,42.3145833330
"16828",377.0000000000,-1.9962500000,42.3145833330
"16829",374.0000000000,-1.9954166667,42.3145833330
"16830",375.0000000000,-1.9945833333,42.3145833330
"16831",375.0000000000,-1.9937500000,42.3145833330
"16832",374.0000000000,-1.9929166667,42.3145833330
"16833",374.0000000000,-1.9920833333,42.3145833330
"16834",372.0000000000,-1.9912500000,42.3145833330
"16835",372.0000000000,-1.9904166667,42.3145833330
"16836",370.0000000000,-1.9895833333,42.3145833330
"16837",367.0000000000,-1.9887500000,42.3145833330
"16838",365.0000000000,-1.9879166667,42.3145833330
"16839",363.0000000000,-1.9870833333,42.3145833330
"16840",358.0000000000,-1.9862500000,42.3145833330
"16841",357.0000000000,-1.9854166667,42.3145833330
"16842",352.0000000000,-1.9845833333,42.3145833330
"16843",344.0000000000,-1.9837500000,42.3145833330
"16844",342.0000000000,-1.9829166667,42.3145833330
"16845",343.0000000000,-1.9820833333,42.3145833330
"16846",341.0000000000,-1.9812500000,42.3145833330
"16847",339.0000000000,-1.9804166667,42.3145833330
"16848",339.0000000000,-1.9795833333,42.3145833330
"16849",340.0000000000,-1.9787500000,42.3145833330
"16850",336.0000000000,-1.9779166667,42.3145833330
"16851",333.0000000000,-1.9770833333,42.3145833330
"16852",333.0000000000,-1.9762500000,42.3145833330
"16853",335.0000000000,-1.9754166667,42.3145833330
"16854",334.0000000000,-1.9745833333,42.3145833330
"16855",335.0000000000,-1.9737500000,42.3145833330
"16856",334.0000000000,-1.9729166667,42.3145833330
"16857",331.0000000000,-1.9720833333,42.3145833330
"16858",332.0000000000,-1.9712500000,42.3145833330
"16859",334.0000000000,-1.9704166667,42.3145833330
"16860",334.0000000000,-1.9695833333,42.3145833330
"16861",333.0000000000,-1.9687500000,42.3145833330
"16862",332.0000000000,-1.9679166667,42.3145833330
"16863",333.0000000000,-1.9670833333,42.3145833330
"16864",332.0000000000,-1.9662500000,42.3145833330
"16865",330.0000000000,-1.9654166667,42.3145833330
"16866",326.0000000000,-1.9645833333,42.3145833330
"16867",327.0000000000,-1.9637500000,42.3145833330
"16868",327.0000000000,-1.9629166667,42.3145833330
"16869",325.0000000000,-1.9620833333,42.3145833330
"16870",324.0000000000,-1.9612500000,42.3145833330
"16871",323.0000000000,-1.9604166667,42.3145833330
"16872",321.0000000000,-1.9595833333,42.3145833330
"16873",325.0000000000,-1.9587500000,42.3145833330
"16874",323.0000000000,-1.9579166667,42.3145833330
"16875",323.0000000000,-1.9570833333,42.3145833330
"16876",322.0000000000,-1.9562500000,42.3145833330
"16877",320.0000000000,-1.9554166667,42.3145833330
"16878",319.0000000000,-1.9545833333,42.3145833330
"16879",320.0000000000,-1.9537500000,42.3145833330
"16880",319.0000000000,-1.9529166667,42.3145833330
"16881",319.0000000000,-1.9520833333,42.3145833330
"16882",319.0000000000,-1.9512500000,42.3145833330
"16883",318.0000000000,-1.9504166667,42.3145833330
"16884",317.0000000000,-1.9495833333,42.3145833330
"16885",318.0000000000,-1.9487500000,42.3145833330
"16886",316.0000000000,-1.9479166667,42.3145833330
"16887",316.0000000000,-1.9470833333,42.3145833330
"16888",312.0000000000,-1.9462500000,42.3145833330
"16889",309.0000000000,-1.9454166667,42.3145833330
"16890",307.0000000000,-1.9445833333,42.3145833330
"16891",306.0000000000,-1.9437500000,42.3145833330
"16892",302.0000000000,-1.9429166667,42.3145833330
"16893",299.0000000000,-1.9420833333,42.3145833330
"16894",294.0000000000,-1.9412500000,42.3145833330
"16895",292.0000000000,-1.9404166667,42.3145833330
"16896",292.0000000000,-1.9395833333,42.3145833330
"16897",292.0000000000,-1.9387500000,42.3145833330
"16898",291.0000000000,-1.9379166667,42.3145833330
"16899",292.0000000000,-1.9370833333,42.3145833330
"16900",293.0000000000,-1.9362500000,42.3145833330
"16901",292.0000000000,-1.9354166667,42.3145833330
"16902",292.0000000000,-1.9345833333,42.3145833330
"16903",293.0000000000,-1.9337500000,42.3145833330
"16904",293.0000000000,-1.9329166667,42.3145833330
"16905",292.0000000000,-1.9320833333,42.3145833330
"16906",293.0000000000,-1.9312500000,42.3145833330
"16907",292.0000000000,-1.9304166667,42.3145833330
"16908",291.0000000000,-1.9295833333,42.3145833330
"16909",290.0000000000,-1.9287500000,42.3145833330
"16910",290.0000000000,-1.9279166667,42.3145833330
"16911",291.0000000000,-1.9270833333,42.3145833330
"16912",290.0000000000,-1.9262500000,42.3145833330
"16913",291.0000000000,-1.9254166667,42.3145833330
"16914",292.0000000000,-1.9245833333,42.3145833330
"16915",290.0000000000,-1.9237500000,42.3145833330
"16916",291.0000000000,-1.9229166667,42.3145833330
"16917",290.0000000000,-1.9220833333,42.3145833330
"16918",290.0000000000,-1.9212500000,42.3145833330
"16919",288.0000000000,-1.9204166667,42.3145833330
"16920",294.0000000000,-1.9195833333,42.3145833330
"16921",293.0000000000,-1.9187500000,42.3145833330
"16922",294.0000000000,-1.9179166667,42.3145833330
"16923",1155.0000000000,-3.0645833333,42.3562500000
"16924",1165.0000000000,-3.0637500000,42.3562500000
"16925",1189.0000000000,-3.0629166667,42.3562500000
"16926",1217.0000000000,-3.0620833333,42.3562500000
"16927",1239.0000000000,-3.0612500000,42.3562500000
"16928",1250.0000000000,-3.0604166667,42.3562500000
